TimeFrame,Location ID,Dwelling Type,Total Bonds,Active Bonds,Closed Bonds,Median Rent,Geometric Mean Rent
1/07/2022,322400,House,6,42,3,660,685
1/07/2022,322800,House,9,48,6,580,583
1/07/2022,323000,House,12,84,6,648,645
1/07/2022,323100,House,9,129,6,580,586
1/07/2022,323200,House,6,33,0,800,789
1/07/2022,323300,House,6,105,3,515,503
1/07/2022,323400,House,12,144,3,510,511
1/07/2022,323600,House,6,69,6,600,593
1/07/2022,323800,House,12,105,6,490,468
1/07/2022,323900,House,15,93,9,625,627
1/07/2022,324000,House,9,69,3,570,555
1/07/2022,324300,House,9,57,0,600,604
1/07/2022,324400,House,18,165,15,493,501
1/07/2022,324500,House,21,144,15,590,573
1/07/2022,324600,House,9,78,6,530,543
1/07/2022,324800,House,27,180,9,580,598
1/07/2022,325000,House,6,123,6,545,530
1/07/2022,325100,House,6,108,6,500,499
1/07/2022,325200,House,9,78,9,500,518
1/07/2022,325300,House,21,228,18,540,530
1/07/2022,325600,House,9,111,9,480,480
1/07/2022,325700,House,6,42,3,600,640
1/07/2022,325800,House,12,90,6,595,559
1/07/2022,325900,House,9,105,3,510,506
1/07/2022,326100,House,12,114,9,550,533
1/07/2022,326300,House,6,132,6,540,551
1/07/2022,326800,House,12,120,12,440,493
1/07/2022,326900,House,9,111,3,540,634
1/07/2022,327200,House,15,135,9,500,494
1/07/2022,327400,House,12,189,12,500,472
1/07/2022,327600,House,21,156,9,500,510
1/07/2022,327700,House,6,102,6,560,553
1/07/2022,327900,House,15,162,9,510,495
1/07/2022,328000,House,6,57,3,665,630
1/07/2022,328300,House,12,120,9,483,477
1/07/2022,328400,House,6,99,6,475,396
1/07/2022,328500,House,6,117,9,450,455
1/07/2022,328600,House,6,138,3,470,480
1/07/2022,328900,House,18,192,15,480,469
1/07/2022,329100,House,12,141,9,565,560
1/07/2022,329300,House,9,69,3,500,494
1/07/2022,329700,House,9,114,6,580,578
1/07/2022,329900,House,9,81,6,520,488
1/07/2022,330100,House,12,132,9,475,473
1/07/2022,330200,House,6,96,9,460,453
1/07/2022,330400,House,6,78,3,460,467
1/07/2022,330500,House,6,87,6,475,491
1/07/2022,330800,House,6,72,6,528,519
1/07/2022,331100,House,12,117,9,503,492
1/07/2022,331700,House,6,81,6,448,451
1/07/2022,331900,House,6,48,0,530,545
1/07/2022,332000,House,6,42,6,623,519
1/07/2022,332100,House,6,39,0,735,731
1/07/2022,332500,House,9,72,9,550,532
1/07/2022,332700,House,12,81,9,550,535
1/07/2022,334900,House,12,81,6,560,556
1/07/2022,335500,House,6,69,6,540,527
1/07/2022,336000,House,6,51,6,555,565
1/07/2022,336100,House,6,51,6,565,583
1/07/2022,336200,House,6,39,6,508,475
1/07/2022,337400,House,6,60,6,465,470
1/07/2022,337500,House,9,81,9,450,429
1/07/2022,338200,House,9,99,9,435,428
1/07/2022,338300,House,6,69,6,430,423
1/07/2022,338400,House,9,75,9,415,424
1/07/2022,338500,House,6,111,9,400,409
1/07/2022,338900,House,6,72,6,430,428
1/07/2022,339600,House,6,39,3,395,392
1/07/2022,340000,House,6,36,0,470,469
1/07/2022,340100,House,6,72,9,463,455
1/07/2022,340200,House,6,54,6,415,407
1/07/2022,340500,House,6,45,6,460,463
1/07/2022,340600,House,6,57,6,410,394
1/07/2022,341000,House,6,75,3,435,396
1/07/2022,341300,House,9,75,9,460,472
1/07/2022,341800,House,9,66,9,400,413
1/07/2022,342800,House,6,60,3,410,411
1/07/2022,344000,House,6,54,9,365,376
1/07/2022,344200,House,6,63,6,340,337
1/07/2022,344700,House,6,24,3,425,422
1/07/2022,344900,House,9,192,12,580,570
1/07/2022,345000,House,9,144,18,530,541
1/07/2022,345500,House,6,75,3,503,485
1/07/2022,345600,House,6,78,6,500,470
1/07/2022,346600,House,9,69,6,675,654
1/07/2022,346700,House,15,189,12,675,657
1/07/2022,346800,House,9,60,6,700,737
1/07/2022,346900,House,6,63,6,620,557
1/07/2022,347000,House,6,45,6,735,855
1/07/2022,347100,House,6,51,12,623,618
1/07/2022,347800,House,9,180,12,650,572
1/07/2022,347900,House,9,108,9,750,742
1/07/2022,348300,House,6,81,3,690,777
1/07/2022,348400,House,9,120,12,700,722
1/07/2022,348900,House,15,117,12,800,811
1/07/2022,349300,House,6,57,3,500,501
1/07/2022,349700,House,12,75,6,493,486
1/07/2022,350900,House,6,54,3,500,519
1/07/2022,351000,House,18,144,12,540,544
1/07/2022,351400,House,6,51,0,515,501
1/07/2022,351500,House,6,57,3,498,492
1/07/2022,351600,House,6,87,6,538,529
1/07/2022,351700,House,6,69,6,490,494
1/07/2022,352100,House,9,66,6,565,578
1/07/2022,352300,House,6,75,6,560,550
1/07/2022,352600,House,6,54,3,548,543
1/07/2022,353300,House,6,120,9,480,483
1/07/2022,353800,House,6,48,3,430,476
1/07/2022,354700,House,6,99,6,475,514
1/07/2022,354900,House,12,78,3,510,476
1/07/2022,355200,House,9,126,9,515,524
1/07/2022,356400,House,6,57,6,355,352
1/07/2022,356600,House,9,57,3,400,416
1/07/2022,357500,House,9,84,9,390,366
1/07/2022,359100,House,6,24,3,355,315
1/07/2022,359800,House,9,57,3,400,374
1/07/2022,359900,House,12,111,9,380,379
1/07/2022,360000,House,9,57,6,350,367
1/07/2022,360400,House,6,63,3,355,359
1/07/2022,360600,House,12,147,15,470,474
1/07/2022,360700,House,12,60,6,440,463
1/07/2022,361100,House,6,57,6,475,505
1/07/2022,361300,House,6,51,9,420,410
1/07/2022,361400,House,12,90,9,478,471
1/07/2022,361500,House,15,135,12,450,462
1/07/2022,361600,House,12,150,9,450,457
1/07/2022,361700,House,15,168,9,420,412
1/07/2022,361900,House,6,66,6,470,452
1/07/2022,362000,House,6,84,3,420,423
1/07/2022,362200,House,9,105,6,430,396
1/07/2022,362400,House,9,108,6,460,470
1/07/2022,362500,House,6,105,6,440,413
1/07/2022,362700,House,6,96,6,420,426
1/07/2022,362900,House,9,99,6,420,420
1/07/2022,-99,House,5826,56709,4278,500,487
1/07/2022,100800,House,6,54,3,420,406
1/07/2022,106100,House,6,39,6,498,505
1/07/2022,106600,House,12,96,6,450,459
1/07/2022,106800,House,9,81,6,460,451
1/07/2022,107000,House,9,60,6,490,471
1/07/2022,107500,House,6,39,3,468,461
1/07/2022,109300,House,6,42,3,373,366
1/07/2022,112900,House,6,57,6,530,543
1/07/2022,113000,House,6,105,3,560,551
1/07/2022,115000,House,6,39,3,535,543
1/07/2022,115100,House,6,51,3,495,481
1/07/2022,115800,House,6,54,3,545,571
1/07/2022,116800,House,6,30,3,550,534
1/07/2022,117200,House,9,33,6,570,598
1/07/2022,117500,House,6,30,6,570,563
1/07/2022,117900,House,6,24,0,500,565
1/07/2022,118300,House,9,63,6,520,523
1/07/2022,118500,House,9,45,6,530,534
1/07/2022,119800,House,6,36,6,490,489
1/07/2022,120200,House,9,45,6,620,616
1/07/2022,120500,House,6,27,3,550,501
1/07/2022,121000,House,6,33,3,540,510
1/07/2022,121200,House,6,30,3,490,500
1/07/2022,121900,House,9,72,6,510,514
1/07/2022,122000,House,12,36,3,590,461
1/07/2022,122700,House,6,45,3,485,467
1/07/2022,122800,House,6,66,0,503,490
1/07/2022,123200,House,15,63,9,600,590
1/07/2022,123300,House,6,30,3,550,551
1/07/2022,123600,House,6,57,9,555,546
1/07/2022,123900,House,6,36,0,575,559
1/07/2022,124000,House,12,72,6,533,526
1/07/2022,124300,House,6,39,0,488,490
1/07/2022,124400,House,6,45,6,543,541
1/07/2022,124800,House,18,78,6,560,558
1/07/2022,125200,House,6,54,3,513,516
1/07/2022,125500,House,12,66,9,593,592
1/07/2022,125600,House,6,63,9,525,519
1/07/2022,125700,House,6,39,6,508,510
1/07/2022,125900,House,6,39,3,618,608
1/07/2022,126200,House,9,51,3,545,517
1/07/2022,126400,House,12,93,6,504,501
1/07/2022,126600,House,15,117,6,600,580
1/07/2022,127700,House,6,63,6,525,510
1/07/2022,127900,House,6,54,3,500,502
1/07/2022,128200,House,6,42,6,595,591
1/07/2022,128400,House,15,48,0,550,557
1/07/2022,128500,House,6,42,3,550,543
1/07/2022,128800,House,6,78,6,600,567
1/07/2022,128900,House,6,60,3,478,476
1/07/2022,129100,House,15,90,9,510,521
1/07/2022,129200,House,6,39,3,755,786
1/07/2022,130900,House,9,63,6,495,491
1/07/2022,131000,House,6,36,3,560,524
1/07/2022,131200,House,6,45,3,723,722
1/07/2022,131400,House,6,9,3,648,626
1/07/2022,131500,House,6,60,9,525,510
1/07/2022,131800,House,9,60,6,750,817
1/07/2022,132000,House,6,78,3,638,585
1/07/2022,132200,House,9,57,0,565,577
1/07/2022,132300,House,9,90,9,500,520
1/07/2022,132400,House,15,75,3,530,601
1/07/2022,132600,House,12,60,9,533,517
1/07/2022,132700,House,6,45,6,470,445
1/07/2022,132800,House,6,45,6,673,699
1/07/2022,132900,House,6,57,0,475,490
1/07/2022,133100,House,12,51,0,620,584
1/07/2022,133400,House,21,99,15,395,393
1/07/2022,133500,House,12,51,3,713,721
1/07/2022,133600,House,6,51,3,598,601
1/07/2022,133800,House,6,15,6,360,376
1/07/2022,134200,House,6,36,3,555,565
1/07/2022,134400,House,9,48,6,700,659
1/07/2022,134500,House,9,48,6,465,516
1/07/2022,134900,House,6,48,0,480,493
1/07/2022,135000,House,6,36,3,495,509
1/07/2022,135100,House,6,24,6,503,485
1/07/2022,135300,House,12,72,12,395,448
1/07/2022,135500,House,9,57,0,490,514
1/07/2022,135600,House,6,57,6,493,497
1/07/2022,135800,House,6,27,3,475,477
1/07/2022,136000,House,12,117,9,630,623
1/07/2022,136400,House,9,48,6,695,697
1/07/2022,136500,House,6,87,6,465,472
1/07/2022,137200,House,9,27,3,620,613
1/07/2022,137700,House,6,54,6,783,766
1/07/2022,137800,House,6,33,0,585,569
1/07/2022,138400,House,6,15,3,498,509
1/07/2022,139200,House,6,30,0,753,748
1/07/2022,139600,House,6,33,6,500,502
1/07/2022,139700,House,9,51,6,550,574
1/07/2022,140000,House,9,30,3,560,569
1/07/2022,140200,House,6,48,6,560,545
1/07/2022,140400,House,6,42,6,573,559
1/07/2022,140600,House,6,24,3,485,502
1/07/2022,141000,House,6,36,0,610,604
1/07/2022,141100,House,12,57,6,638,607
1/07/2022,141500,House,6,42,3,835,821
1/07/2022,141800,House,6,39,0,608,723
1/07/2022,142100,House,6,33,6,475,484
1/07/2022,142600,House,6,21,0,585,735
1/07/2022,142800,House,6,84,6,520,506
1/07/2022,143200,House,6,33,3,583,587
1/07/2022,143400,House,12,72,0,535,544
1/07/2022,143500,House,9,36,9,575,580
1/07/2022,143800,House,9,48,3,540,530
1/07/2022,143900,House,6,30,6,625,636
1/07/2022,144000,House,6,15,6,568,556
1/07/2022,144100,House,9,57,3,570,574
1/07/2022,144300,House,12,90,6,518,528
1/07/2022,144400,House,9,57,3,510,512
1/07/2022,144500,House,6,54,9,530,518
1/07/2022,144700,House,12,102,0,585,445
1/07/2022,144800,House,9,63,6,600,591
1/07/2022,145000,House,9,60,12,545,552
1/07/2022,145500,House,9,39,6,570,593
1/07/2022,145700,House,6,27,0,680,676
1/07/2022,146000,House,6,42,3,563,548
1/07/2022,146100,House,6,39,3,570,553
1/07/2022,146200,House,15,81,6,560,466
1/07/2022,146300,House,6,150,3,159,167
1/07/2022,146500,House,9,45,6,520,510
1/07/2022,146600,House,6,48,0,635,604
1/07/2022,147000,House,9,129,6,550,403
1/07/2022,147100,House,9,87,9,525,529
1/07/2022,147200,House,15,66,6,500,512
1/07/2022,148500,House,6,9,0,605,367
1/07/2022,149000,House,9,66,6,460,483
1/07/2022,149300,House,6,36,6,535,535
1/07/2022,149500,House,6,36,3,493,496
1/07/2022,149700,House,6,57,3,543,500
1/07/2022,149800,House,9,39,0,550,580
1/07/2022,150300,House,6,48,3,488,465
1/07/2022,150500,House,6,48,3,528,526
1/07/2022,151300,House,6,66,6,540,554
1/07/2022,151800,House,15,69,9,550,546
1/07/2022,151900,House,6,54,9,513,549
1/07/2022,152000,House,6,51,9,560,542
1/07/2022,152400,House,21,84,6,590,589
1/07/2022,153400,House,9,36,6,520,418
1/07/2022,154000,House,12,66,6,500,517
1/07/2022,154100,House,12,48,6,475,313
1/07/2022,154200,House,6,57,3,530,534
1/07/2022,154800,House,6,66,3,550,537
1/07/2022,154900,House,9,87,15,565,565
1/07/2022,155400,House,6,27,0,545,534
1/07/2022,155600,House,6,60,9,535,531
1/07/2022,156200,House,21,105,3,610,538
1/07/2022,156500,House,6,75,9,575,582
1/07/2022,157400,House,6,30,3,565,679
1/07/2022,158000,House,6,66,3,565,561
1/07/2022,158300,House,6,24,0,500,450
1/07/2022,159100,House,12,54,9,495,503
1/07/2022,159200,House,6,48,6,520,512
1/07/2022,160100,House,6,63,9,483,491
1/07/2022,160300,House,6,42,6,518,516
1/07/2022,160600,House,6,33,6,525,519
1/07/2022,161200,House,6,21,6,510,521
1/07/2022,161900,House,6,33,6,520,517
1/07/2022,162600,House,6,24,9,555,558
1/07/2022,162800,House,6,30,6,480,411
1/07/2022,163000,House,6,66,6,540,408
1/07/2022,163100,House,6,27,3,530,334
1/07/2022,163200,House,12,111,12,500,468
1/07/2022,163300,House,6,21,0,530,531
1/07/2022,164500,House,6,33,3,438,452
1/07/2022,165300,House,12,57,9,485,480
1/07/2022,165500,House,6,51,6,520,523
1/07/2022,165700,House,6,39,0,455,381
1/07/2022,167100,House,9,72,6,480,488
1/07/2022,168500,House,6,51,6,518,517
1/07/2022,170500,House,6,12,0,490,504
1/07/2022,171500,House,9,57,6,450,444
1/07/2022,174100,House,6,30,3,430,433
1/07/2022,174900,House,9,33,6,420,417
1/07/2022,175000,House,6,54,0,400,362
1/07/2022,175600,House,9,48,9,510,511
1/07/2022,175900,House,9,33,3,515,508
1/07/2022,176000,House,6,21,3,530,494
1/07/2022,176100,House,9,42,6,495,504
1/07/2022,176400,House,9,51,3,520,498
1/07/2022,176500,House,12,54,6,510,503
1/07/2022,176600,House,6,33,6,545,540
1/07/2022,176800,House,6,30,0,520,487
1/07/2022,177400,House,15,60,9,520,514
1/07/2022,177600,House,12,48,3,540,526
1/07/2022,177700,House,6,54,3,510,509
1/07/2022,177900,House,6,72,6,513,499
1/07/2022,178000,House,15,90,9,470,451
1/07/2022,178200,House,15,126,12,500,495
1/07/2022,178300,House,12,120,9,400,413
1/07/2022,178700,House,30,228,24,480,481
1/07/2022,178800,House,9,75,3,450,463
1/07/2022,179100,House,12,93,6,450,458
1/07/2022,179300,House,12,81,12,445,421
1/07/2022,179500,House,21,138,18,480,470
1/07/2022,179600,House,18,69,9,470,475
1/07/2022,179700,House,12,111,9,430,433
1/07/2022,179800,House,6,48,6,520,531
1/07/2022,179900,House,15,114,18,440,436
1/07/2022,180000,House,6,48,6,490,495
1/07/2022,180100,House,21,141,18,460,464
1/07/2022,180200,House,9,96,3,430,434
1/07/2022,180600,House,6,51,3,470,479
1/07/2022,180700,House,6,48,6,480,470
1/07/2022,180800,House,9,48,6,475,453
1/07/2022,180900,House,9,42,3,520,516
1/07/2022,182800,House,6,57,6,470,474
1/07/2022,185500,House,6,42,3,330,332
1/07/2022,187700,House,6,39,3,333,282
1/07/2022,188800,House,6,75,3,435,413
1/07/2022,189700,House,9,57,3,380,378
1/07/2022,190600,House,9,69,3,450,468
1/07/2022,192800,House,12,75,3,625,615
1/07/2022,192900,House,6,39,9,510,502
1/07/2022,193200,House,9,126,9,510,518
1/07/2022,193300,House,6,63,3,550,564
1/07/2022,193700,House,9,51,3,585,576
1/07/2022,193800,House,9,96,15,620,592
1/07/2022,194400,House,6,54,3,535,530
1/07/2022,194600,House,6,57,6,533,537
1/07/2022,194800,House,12,156,12,525,518
1/07/2022,194900,House,9,33,3,535,551
1/07/2022,195200,House,9,72,9,525,521
1/07/2022,195500,House,6,42,6,545,553
1/07/2022,197000,House,6,21,0,575,550
1/07/2022,197400,House,6,39,0,555,553
1/07/2022,197600,House,12,123,12,565,449
1/07/2022,198600,House,6,24,0,550,493
1/07/2022,199700,House,6,45,0,465,265
1/07/2022,200300,House,9,99,12,450,466
1/07/2022,200500,House,9,75,15,460,450
1/07/2022,200800,House,6,33,0,515,487
1/07/2022,201000,House,6,36,6,430,332
1/07/2022,201200,House,6,30,3,435,424
1/07/2022,202700,House,6,36,3,425,417
1/07/2022,206100,House,6,27,3,490,464
1/07/2022,206300,House,9,33,6,450,456
1/07/2022,206400,House,6,39,0,625,595
1/07/2022,213400,House,9,60,3,450,485
1/07/2022,213900,House,6,33,3,525,520
1/07/2022,214600,House,6,36,6,505,505
1/07/2022,214900,House,6,39,0,540,533
1/07/2022,216900,House,12,87,0,450,447
1/07/2022,217800,House,6,66,3,460,466
1/07/2022,218300,House,6,42,3,450,488
1/07/2022,218400,House,9,69,9,488,487
1/07/2022,218500,House,6,78,3,385,385
1/07/2022,218900,House,6,21,6,390,388
1/07/2022,221900,House,6,63,6,375,380
1/07/2022,224300,House,6,42,0,350,366
1/07/2022,224800,House,9,72,9,420,400
1/07/2022,225400,House,6,60,3,365,360
1/07/2022,228200,House,6,36,6,438,434
1/07/2022,229600,House,9,78,6,480,447
1/07/2022,230100,House,6,51,9,480,444
1/07/2022,230500,House,6,99,9,435,445
1/07/2022,231000,House,9,90,3,410,400
1/07/2022,231600,House,9,63,9,450,454
1/07/2022,231800,House,6,48,3,420,428
1/07/2022,234900,House,12,63,3,455,450
1/07/2022,235500,House,9,75,9,450,425
1/07/2022,235600,House,9,69,3,460,442
1/07/2022,236300,House,9,42,3,480,498
1/07/2022,236500,House,6,69,3,458,458
1/07/2022,237600,House,6,78,3,515,542
1/07/2022,237800,House,6,60,0,525,496
1/07/2022,238000,House,6,51,3,555,539
1/07/2022,239000,House,6,39,6,555,560
1/07/2022,239200,House,6,117,0,570,473
1/07/2022,241400,House,9,21,3,550,496
1/07/2022,241700,House,6,27,3,480,512
1/07/2022,241900,House,6,33,3,570,575
1/07/2022,242000,House,9,66,3,580,591
1/07/2022,244000,House,6,42,6,550,564
1/07/2022,244400,House,9,54,6,570,557
1/07/2022,244800,House,9,36,3,560,574
1/07/2022,244900,House,9,36,0,550,538
1/07/2022,245000,House,6,54,0,640,638
1/07/2022,245100,House,9,72,6,550,554
1/07/2022,245400,House,6,51,6,610,587
1/07/2022,245600,House,6,75,3,598,570
1/07/2022,246000,House,9,87,12,590,575
1/07/2022,246600,House,6,15,0,475,439
1/07/2022,246900,House,6,27,0,498,502
1/07/2022,248300,House,9,42,3,550,560
1/07/2022,248400,House,6,27,3,575,558
1/07/2022,248600,House,6,39,0,600,571
1/07/2022,248900,House,15,96,3,620,593
1/07/2022,249100,House,6,24,0,483,481
1/07/2022,249200,House,6,36,3,563,563
1/07/2022,249400,House,9,63,3,570,543
1/07/2022,249700,House,6,48,6,570,571
1/07/2022,250000,House,6,24,0,553,534
1/07/2022,250800,House,9,57,6,538,568
1/07/2022,250900,House,18,108,15,650,668
1/07/2022,251200,House,6,57,9,600,560
1/07/2022,251600,House,6,24,3,515,529
1/07/2022,251900,House,6,39,3,610,605
1/07/2022,252000,House,12,60,9,713,704
1/07/2022,252100,House,9,33,6,695,689
1/07/2022,252400,House,9,54,3,550,555
1/07/2022,252500,House,12,84,12,600,660
1/07/2022,252700,House,6,18,3,650,634
1/07/2022,252800,House,12,63,6,540,482
1/07/2022,252900,House,6,36,3,585,515
1/07/2022,253000,House,6,81,9,585,595
1/07/2022,253100,House,6,48,3,603,575
1/07/2022,253300,House,6,60,3,610,603
1/07/2022,253600,House,6,51,6,685,701
1/07/2022,254000,House,9,39,0,650,672
1/07/2022,254300,House,9,57,9,650,616
1/07/2022,254400,House,6,30,3,573,583
1/07/2022,254700,House,6,21,3,670,682
1/07/2022,254900,House,6,33,3,613,656
1/07/2022,256400,House,12,75,9,470,446
1/07/2022,256900,House,6,33,3,425,440
1/07/2022,303300,House,6,39,6,463,463
1/07/2022,304100,House,6,69,9,475,457
1/07/2022,304400,House,6,45,9,540,527
1/07/2022,304800,House,9,114,9,450,473
1/07/2022,307300,House,6,21,0,345,386
1/07/2022,307600,House,9,33,9,470,484
1/07/2022,308200,House,6,39,0,445,429
1/07/2022,308400,House,6,33,3,465,455
1/07/2022,309200,House,6,27,3,375,357
1/07/2022,311500,House,6,51,9,350,354
1/07/2022,319200,House,6,24,0,458,496
1/07/2022,319700,House,6,36,6,430,457
1/07/2022,319800,House,18,42,3,320,261
1/07/2022,319900,House,6,36,6,455,453
1/07/2022,320900,House,9,48,0,500,482
1/07/2022,321800,House,6,63,3,438,427
1/07/2022,322100,House,6,36,6,395,407
1/07/2022,322200,House,9,42,6,460,478
1/07/2022,323000,House,27,159,15,530,516
1/07/2022,323300,House,9,96,6,450,452
1/07/2022,323400,House,6,36,3,445,433
1/07/2022,323800,House,12,90,6,473,483
1/07/2022,323900,House,12,123,12,415,456
1/07/2022,324000,House,9,33,6,445,441
1/07/2022,324400,House,24,177,18,448,445
1/07/2022,324800,House,27,153,18,470,469
1/07/2022,325200,House,6,33,3,490,485
1/07/2022,325300,House,54,336,33,473,439
1/07/2022,325700,House,12,36,9,515,519
1/07/2022,325800,House,21,156,12,490,461
1/07/2022,325900,House,6,48,6,470,461
1/07/2022,326100,House,27,90,9,530,501
1/07/2022,326800,House,18,159,21,453,448
1/07/2022,326900,House,9,63,0,450,453
1/07/2022,327000,House,21,171,18,500,519
1/07/2022,327100,House,21,57,12,500,329
1/07/2022,327400,House,21,156,21,435,439
1/07/2022,327600,House,21,102,12,485,477
1/07/2022,327700,House,6,27,0,425,351
1/07/2022,327900,House,27,228,24,455,435
1/07/2022,328700,House,15,81,0,470,469
1/07/2022,328900,House,15,165,18,438,406
1/07/2022,329100,House,9,51,12,450,438
1/07/2022,329400,House,9,102,3,433,435
1/07/2022,329600,House,18,84,9,440,431
1/07/2022,329700,House,15,111,12,450,439
1/07/2022,329900,House,18,117,12,425,425
1/07/2022,330100,House,9,54,6,410,376
1/07/2022,330200,House,9,87,9,400,421
1/07/2022,330300,House,6,21,0,450,466
1/07/2022,331100,House,6,51,3,375,373
1/07/2022,332100,House,9,48,9,500,495
1/07/2022,332700,House,9,54,9,470,510
1/07/2022,338300,House,6,36,6,365,361
1/07/2022,340800,House,9,48,3,350,343
1/07/2022,344900,House,6,27,3,445,445
1/07/2022,346600,House,6,27,0,550,549
1/07/2022,348900,House,9,27,3,625,614
1/07/2022,349900,House,9,69,6,450,441
1/07/2022,353300,House,6,57,3,388,397
1/07/2022,353400,House,6,33,3,535,505
1/07/2022,353500,House,6,30,0,435,442
1/07/2022,354200,House,6,75,3,503,490
1/07/2022,355200,House,6,66,6,433,464
1/07/2022,355500,House,9,84,9,400,405
1/07/2022,360700,House,6,9,3,400,402
1/07/2022,361300,House,6,33,0,320,340
1/07/2022,361500,House,6,105,9,385,398
1/07/2022,362000,House,9,69,3,320,338
1/07/2022,362100,House,6,30,3,330,327
1/07/2022,362200,House,6,36,0,360,359
1/07/2022,-99,House,4200,51555,3177,710,702
1/07/2022,105400,House,6,15,6,710,705
1/07/2022,105900,House,6,33,0,620,642
1/07/2022,106500,House,6,42,0,590,587
1/07/2022,108700,House,6,69,3,705,689
1/07/2022,111300,House,6,96,6,680,712
